date,adj close,close,high,low,open,volume,ticker
2018-03-29,39.3797607421875,41.94499969482422,42.9375,41.72499847412109,41.95249938964844,153594000,AAPL
2018-04-02,39.121559143066406,41.66999816894531,42.23500061035156,41.11750030517578,41.65999984741211,150347200,AAPL
2018-04-03,39.52291870117188,42.09749984741211,42.1875,41.220001220703125,41.90999984741211,121112000,AAPL
2018-04-04,40.27868270874024,42.90250015258789,43.00249862670898,41.192501068115234,41.220001220703125,138422000,AAPL
2018-04-05,40.5579948425293,43.20000076293945,43.557498931884766,43.02000045776367,43.14500045776367,107732800,AAPL
2018-04-06,39.52057266235352,42.095001220703125,43.119998931884766,42.04999923706055,42.74250030517578,140021200,AAPL
2018-04-09,39.91254806518555,42.51250076293945,43.272499084472656,42.462501525878906,42.470001220703125,116070800,AAPL
2018-04-10,40.663604736328125,43.3125,43.5,42.88249969482422,43.25,113634400,AAPL
2018-04-11,40.47349166870117,43.11000061035156,43.47999954223633,42.92499923706055,43.057498931884766,89726400,AAPL
2018-04-12,40.87250518798828,43.53499984741211,43.75,43.2599983215332,43.352500915527344,91557200,AAPL
2018-04-13,41.01097869873047,43.682498931884766,43.959999084472656,43.462501525878906,43.69499969482422,100497200,AAPL
2018-04-16,41.26683044433594,43.95500183105469,44.04750061035156,43.70750045776367,43.75749969482422,86313600,AAPL
2018-04-17,41.83483123779297,44.560001373291016,44.73500061035156,44.102500915527344,44.122501373291016,106421600,AAPL
2018-04-18,41.74093246459961,44.459999084472656,44.70500183105469,44.220001220703125,44.45249938964844,83018000,AAPL
2018-04-19,40.5579948425293,43.20000076293945,43.84749984741211,43.165000915527344,43.43999862670898,139235200,AAPL
2018-04-20,38.89624786376953,41.43000030517578,42.80500030517578,41.35749816894531,42.650001525878906,261964400,AAPL
2018-04-23,38.78358840942383,41.310001373291016,41.72999954223633,41.022499084472656,41.70750045776367,146062000,AAPL
2018-04-24,38.24373626708984,40.73500061035156,41.58250045776367,40.30500030517578,41.41749954223633,134768000,AAPL
2018-04-25,38.41038513183594,40.91249847412109,41.35499954223633,40.602500915527344,40.65499877929688,113528400,AAPL
2018-04-26,38.54418182373047,41.05500030517578,41.432498931884766,40.84249877929688,41.02999877929688,111852000,AAPL
2018-04-27,38.09823226928711,40.58000183105469,41.08250045776367,40.157501220703125,41.0,142623200,AAPL
2018-04-30,38.78828811645508,41.31499862670898,41.81499862670898,40.459999084472656,40.532501220703125,169709600,AAPL
2018-05-01,39.689571380615234,42.275001525878906,42.29999923706055,41.317501068115234,41.602500915527344,214277600,AAPL
2018-05-02,41.44285202026367,44.14250183105469,44.4375,43.45000076293945,43.807498931884766,266157600,AAPL
2018-05-03,41.5179557800293,44.22249984741211,44.375,43.61000061035156,43.970001220703125,136272800,AAPL
2018-05-04,43.146854400634766,45.95750045776367,46.0625,44.54249954223633,44.5625,224805200,AAPL
2018-05-07,43.459014892578125,46.290000915527344,46.91749954223633,46.1875,46.29499816894531,169805600,AAPL
2018-05-08,43.66791534423828,46.51250076293945,46.55500030517578,45.91749954223633,46.247501373291016,113611200,AAPL
2018-05-09,43.97538375854492,46.84000015258789,46.84999847412109,46.30500030517578,46.63750076293945,92844800,AAPL
2018-05-10,44.60439682006836,47.5099983215332,47.59249877929688,46.91249847412109,46.935001373291016,111957200,AAPL
2018-05-11,44.43475341796875,47.147499084472656,47.51499938964844,46.86249923706055,47.372501373291016,104848800,AAPL
2018-05-14,44.33109664916992,47.03749847412109,47.38249969482422,46.96500015258789,47.25249862670898,83115200,AAPL
2018-05-15,43.92819213867188,46.61000061035156,46.76750183105469,46.275001525878906,46.69499969482422,94780800,AAPL
2018-05-16,44.33815383911133,47.04499816894531,47.1150016784668,46.5,46.51750183105469,76732400,AAPL
2018-05-17,44.05777740478516,46.747501373291016,47.227500915527344,46.59000015258789,47.0,69176000,AAPL
2018-05-18,43.89756774902344,46.57749938964844,46.95249938964844,46.532501220703125,46.79750061035156,73190800,AAPL
2018-05-21,44.20857238769531,46.907501220703125,47.317501068115234,46.727500915527344,47.0,73603200,AAPL
2018-05-22,44.09782791137695,46.790000915527344,47.220001220703125,46.69499969482422,47.095001220703125,60962800,AAPL
2018-05-23,44.38056564331055,47.09000015258789,47.125,46.43999862670898,46.587501525878906,80233600,AAPL
2018-05-24,44.33109664916992,47.03749847412109,47.209999084472656,46.5525016784668,47.192501068115234,92936000,AAPL
2018-05-25,44.43241500854492,47.14500045776367,47.41249847412109,46.91249847412109,47.057498931884766,69844000,AAPL
2018-05-29,44.27218627929688,46.97499847412109,47.1875,46.71749877929688,46.900001525878906,90056400,AAPL
2018-05-30,44.17794799804688,46.875,47.0,46.69499969482422,46.93000030517578,74762000,AAPL
2018-05-31,44.02949905395508,46.71749877929688,47.057498931884766,46.53499984741211,46.80500030517578,109931200,AAPL
2018-06-01,44.823524475097656,47.560001373291016,47.56499862670898,46.9375,46.997501373291016,93770000,AAPL
2018-06-04,45.19815444946289,47.95750045776367,48.35499954223633,47.837501525878906,47.90999984741211,105064800,AAPL
2018-06-05,45.5468635559082,48.32749938964844,48.48500061035156,48.09000015258789,48.26750183105469,86264000,AAPL
2018-06-06,45.70472717285156,48.494998931884766,48.52000045776367,47.97999954223633,48.407501220703125,83734400,AAPL
2018-06-07,45.58221054077149,48.3650016784668,48.54999923706055,48.084999084472656,48.53499984741211,85388800,AAPL
2018-06-08,45.16752624511719,47.92499923706055,48.0,47.442501068115234,47.79249954223633,106627200,AAPL
2018-06-11,45.056785583496094,47.807498931884766,47.99250030517578,47.5525016784668,47.837501525878906,73234000,AAPL
2018-06-12,45.3041877746582,48.06999969482422,48.15250015258789,47.78749847412109,47.84749984741211,67644400,AAPL
2018-06-13,44.93191146850586,47.67499923706055,48.220001220703125,47.61000061035156,48.10499954223633,86553600,AAPL
2018-06-14,44.955474853515625,47.70000076293945,47.89250183105469,47.55500030517578,47.88750076293945,86440400,AAPL
2018-06-15,44.49365997314453,47.209999084472656,47.540000915527344,47.06499862670898,47.50749969482422,246876800,AAPL
2018-06-18,44.4701042175293,47.185001373291016,47.30500030517578,46.79999923706055,46.970001220703125,73939600,AAPL
2018-06-19,43.7514762878418,46.42250061035156,46.58250045776367,45.86249923706055,46.28499984741211,134314000,AAPL
2018-06-20,43.942325592041016,46.625,46.79999923706055,46.432498931884766,46.587501525878906,82514800,AAPL
2018-06-21,43.69729232788086,46.3650016784668,47.087501525878906,46.23500061035156,46.8125,102847600,AAPL
2018-06-22,43.57004928588867,46.22999954223633,46.53749847412109,46.17499923706055,46.52999877929688,108801600,AAPL
2018-06-25,42.92211151123047,45.54249954223633,46.22999954223633,45.182498931884766,45.84999847412109,126652400,AAPL
2018-06-26,43.454586029052734,46.10749816894531,46.63249969482422,45.6349983215332,45.747501373291016,98276800,AAPL
2018-06-27,43.3909912109375,46.040000915527344,46.81999969482422,46.00749969482422,46.307498931884766,101141200,AAPL
2018-06-28,43.70671081542969,46.375,46.5525016784668,45.95000076293945,46.025001525878906,69460800,AAPL
2018-06-29,43.61482238769531,46.27750015258789,46.79750061035156,45.727500915527344,46.5724983215332,90950800,AAPL
2018-07-02,44.1025390625,46.79499816894531,46.82500076293945,45.85499954223633,45.95500183105469,70925200,AAPL
2018-07-03,43.33443832397461,45.97999954223633,46.98749923706055,45.8849983215332,46.9474983215332,55819200,AAPL
2018-07-05,43.683143615722656,46.34999847412109,46.602500915527344,46.06999969482422,46.31499862670898,66416800,AAPL
2018-07-06,44.28868103027344,46.99250030517578,47.10749816894531,46.29999923706055,46.35499954223633,69940800,AAPL
2018-07-09,44.90362930297852,47.64500045776367,47.66999816894531,47.32500076293945,47.375,79026400,AAPL
2018-07-10,44.84944534301758,47.587501525878906,47.81999969482422,47.54499816894531,47.6775016784668,63756400,AAPL
2018-07-11,44.26748275756836,46.970001220703125,47.44499969482422,46.90250015258789,47.125,75326000,AAPL
2018-07-12,45.00966262817383,47.75749969482422,47.852500915527344,47.32749938964844,47.38249969482422,72164400,AAPL
2018-07-13,45.080345153808594,47.83250045776367,47.959999084472656,47.72499847412109,47.77000045776367,50055600,AAPL
2018-07-16,44.981388092041016,47.727500915527344,48.16249847412109,47.60499954223633,47.880001068115234,60172400,AAPL
2018-07-17,45.10862350463867,47.86249923706055,47.96749877929688,47.29999923706055,47.4375,62138000,AAPL
2018-07-18,44.86123275756836,47.59999847412109,47.95000076293945,47.48249816894531,47.94499969482422,65573600,AAPL
2018-07-19,45.20993423461914,47.970001220703125,48.13750076293945,47.42250061035156,47.42250061035156,81147200,AAPL
2018-07-20,45.106258392333984,47.86000061035156,48.10749816894531,47.54249954223633,47.94499969482422,82704800,AAPL
2018-07-23,45.14632034301758,47.90250015258789,47.9900016784668,47.38999938964844,47.66999816894531,63957600,AAPL
2018-07-24,45.47382736206055,48.25,48.415000915527344,48.01250076293945,48.11249923706055,74791600,AAPL
2018-07-25,45.902645111083984,48.70500183105469,48.712501525878906,48.10749816894531,48.26499938964844,66839600,AAPL
2018-07-26,45.7589111328125,48.5525016784668,48.9900016784668,48.40250015258789,48.65250015258789,76304000,AAPL
2018-07-27,44.99788284301758,47.744998931884766,48.79750061035156,47.525001525878906,48.747501373291016,96096000,AAPL
2018-07-30,44.74577713012695,47.477500915527344,48.04999923706055,47.26750183105469,47.97499847412109,84118000,AAPL
2018-07-31,44.83530426025391,47.5724983215332,48.03499984741211,47.334999084472656,47.57500076293945,157492000,AAPL
2018-08-01,47.4765510559082,50.375,50.43999862670898,49.32749938964844,49.782501220703125,271742800,AAPL
2018-08-02,48.86434173583984,51.84749984741211,52.095001220703125,50.087501525878906,50.14500045776367,249616000,AAPL
2018-08-03,49.00571060180664,51.997501373291016,52.185001373291016,51.369998931884766,51.75749969482422,133789600,AAPL
2018-08-06,49.26016616821289,52.26750183105469,52.3125,51.76750183105469,52.0,101701600,AAPL
2018-08-07,48.79835510253906,51.77750015258789,52.375,51.68999862670898,52.33000183105469,102349600,AAPL
2018-08-08,48.83135223388672,51.8125,51.95249938964844,51.130001068115234,51.51250076293945,90102000,AAPL
2018-08-09,49.21540832519531,52.220001220703125,52.44499969482422,51.79999923706055,52.38249969482422,93970400,AAPL
2018-08-10,49.06880187988281,51.88249969482422,52.275001525878906,51.66749954223633,51.84000015258789,98444800,AAPL
2018-08-13,49.38563537597656,52.21749877929688,52.73749923706055,51.92499923706055,52.32749938964844,103563600,AAPL
2018-08-14,49.593711853027344,52.4375,52.63999938964844,52.06499862670898,52.540000915527344,82992000,AAPL
2018-08-15,49.70956039428711,52.560001373291016,52.685001373291016,52.08250045776367,52.30500030517578,115230400,AAPL
2018-08-16,50.43781661987305,53.33000183105469,53.45249938964844,52.86750030517578,52.9375,114001600,AAPL
2018-08-17,51.44505310058594,54.39500045776367,54.48749923706055,53.290000915527344,53.36000061035156,141708000,AAPL
2018-08-20,50.94379806518555,53.8650016784668,54.79499816894531,53.77750015258789,54.525001525878906,121150800,AAPL
2018-08-21,50.84449005126953,53.7599983215332,54.29750061035156,53.50749969482422,54.20000076293945,104639200,AAPL
2018-08-22,50.84685897827149,53.76250076293945,54.09000015258789,53.459999084472656,53.525001525878906,76072400,AAPL
2018-08-23,50.95090103149414,53.872501373291016,54.26250076293945,53.650001525878906,53.66249847412109,75532800,AAPL
2018-08-24,51.10931015014648,54.040000915527344,54.22499847412109,53.77750015258789,54.150001525878906,73905600,AAPL
2018-08-27,51.53017425537109,54.48500061035156,54.685001373291016,54.08250045776367,54.28749847412109,82100400,AAPL
2018-08-28,51.94631576538086,54.92499923706055,55.1349983215332,54.72999954223633,54.75249862670898,91107200,AAPL
2018-08-29,52.72183990478516,55.744998931884766,55.872501373291016,54.852500915527344,55.03749847412109,109019200,AAPL
2018-08-30,53.206539154052734,56.25749969482422,57.06499862670898,55.59999847412109,55.8125,195175200,AAPL
2018-08-31,53.82129669189453,56.907501220703125,57.21749877929688,56.5,56.62749862670898,173360400,AAPL
2018-09-04,53.993896484375,57.09000015258789,57.29499816894531,56.657501220703125,57.102500915527344,109560400,AAPL
2018-09-05,53.6416015625,56.71749877929688,57.41749954223633,56.275001525878906,57.247501373291016,133332000,AAPL
2018-09-06,52.75020980834961,55.775001525878906,56.837501525878906,55.32500076293945,56.557498931884766,137160000,AAPL
2018-09-07,52.32462310791016,55.32500076293945,56.34249877929688,55.1775016784668,55.462501525878906,150479200,AAPL
2018-09-10,51.622371673583984,54.58250045776367,55.462501525878906,54.11750030517578,55.23749923706055,158066000,AAPL
2018-09-11,52.92753601074219,55.962501525878906,56.07500076293945,54.13999938964844,54.50249862670898,142996000,AAPL
2018-09-12,52.27024459838867,55.26750183105469,56.25,54.959999084472656,56.23500061035156,197114800,AAPL
2018-09-13,53.53282928466797,56.602500915527344,57.087501525878906,55.64250183105469,55.880001068115234,166825600,AAPL
2018-09-14,52.9251823425293,55.959999084472656,56.709999084472656,55.630001068115234,56.4375,127997200,AAPL
2018-09-17,51.51598739624024,54.470001220703125,55.73749923706055,54.317501068115234,55.53749847412109,148780400,AAPL
2018-09-18,51.60111618041992,54.560001373291016,55.462501525878906,54.27999877929688,54.4474983215332,126286800,AAPL
2018-09-19,51.6318473815918,54.59249877929688,54.90499877929688,53.82500076293945,54.625,108495200,AAPL
2018-09-20,52.02433013916016,55.00749969482422,55.56999969482422,54.78749847412109,55.060001373291016,106435200,AAPL
2018-09-21,51.46397399902344,54.415000915527344,55.34000015258789,54.3224983215332,55.19499969482422,384986800,AAPL
2018-09-24,52.20402908325195,55.1974983215332,55.31499862670898,54.157501220703125,54.20500183105469,110773600,AAPL
2018-09-25,52.53504943847656,55.54750061035156,55.70500183105469,54.92499923706055,54.9375,98217600,AAPL
2018-09-26,52.116546630859375,55.10499954223633,55.9375,54.93999862670898,55.25,95938800,AAPL
2018-09-27,53.18762969970703,56.23749923706055,56.61000061035156,55.8849983215332,55.95500183105469,120724800,AAPL
2018-09-28,53.374420166015625,56.435001373291016,56.459999084472656,56.005001068115234,56.1974983215332,91717600,AAPL
2018-10-01,53.73381042480469,56.81499862670898,57.35499954223633,56.587501525878906,56.98749923706055,94403200,AAPL
2018-10-02,54.21142959594727,57.31999969482422,57.5,56.657501220703125,56.8125,99152800,AAPL
2018-10-03,54.87109756469727,58.01750183105469,58.36750030517578,57.44499969482422,57.51250076293945,114619200,AAPL
2018-10-04,53.90641784667969,56.997501373291016,58.087501525878906,56.682498931884766,57.69499969482422,128168000,AAPL
2018-10-05,53.03157806396485,56.0724983215332,57.102500915527344,55.14500045776367,56.9900016784668,134322000,AAPL
2018-10-08,52.90863037109375,55.942501068115234,56.20000076293945,55.04999923706055,55.5525016784668,118655600,AAPL
2018-10-09,53.6416015625,56.71749877929688,56.817501068115234,55.5625,55.90999984741211,107564000,AAPL
2018-10-10,51.15660095214844,54.09000015258789,56.587501525878906,54.01250076293945,56.3650016784668,167962400,AAPL
2018-10-11,50.70499420166016,53.61249923706055,54.875,53.08000183105469,53.630001068115234,212497600,AAPL
2018-10-12,52.5161361694336,55.52750015258789,55.720001220703125,54.209999084472656,55.10499954223633,161351600,AAPL
2018-10-15,51.393043518066406,54.34000015258789,55.45750045776367,54.317501068115234,55.290000915527344,123164000,AAPL
2018-10-16,52.52560424804688,55.53749847412109,55.747501373291016,54.18999862670898,54.73249816894531,116736000,AAPL
2018-10-17,52.2985954284668,55.29750061035156,55.65999984741211,54.834999084472656,55.57500076293945,91541600,AAPL
2018-10-18,51.076210021972656,54.005001068115234,54.935001373291016,53.25,54.46500015258789,130325200,AAPL
2018-10-19,51.854095458984375,54.82749938964844,55.31499862670898,54.35749816894531,54.51499938964844,132314800,AAPL
2018-10-22,52.17091751098633,55.16249847412109,55.84000015258789,54.73500061035156,54.9474983215332,115168400,AAPL
2018-10-23,52.66272735595703,55.682498931884766,55.8125,53.67499923706055,53.95750045776367,155071200,AAPL
2018-10-24,50.8563117980957,53.772499084472656,56.057498931884766,53.6349983215332,55.650001525878906,163702000,AAPL
2018-10-25,51.96995162963867,54.95000076293945,55.345001220703125,54.1875,54.4275016784668,119423200,AAPL
2018-10-26,51.14241027832031,54.07500076293945,55.04750061035156,53.16749954223633,53.97499847412109,189033600,AAPL
2018-10-29,50.18245315551758,53.060001373291016,54.92250061035156,51.522499084472656,54.79750061035156,183742000,AAPL
2018-10-30,50.43307113647461,53.32500076293945,53.79499816894531,52.317501068115234,52.78749847412109,146640000,AAPL
2018-10-31,51.74769592285156,54.71500015258789,55.11249923706055,54.15499877929688,54.220001220703125,153435600,AAPL
2018-11-01,52.54214096069336,55.55500030517578,55.59000015258789,54.20249938964844,54.76250076293945,233292800,AAPL
2018-11-02,49.05699157714844,51.869998931884766,53.41249847412109,51.35749816894531,52.38750076293945,365314800,AAPL
2018-11-05,47.66434097290039,50.397499084472656,51.09749984741211,49.54249954223633,51.07500076293945,264654800,AAPL
2018-11-06,48.179786682128906,50.942501068115234,51.18000030517578,50.42250061035156,50.47999954223633,127531600,AAPL
2018-11-07,49.6409912109375,52.48749923706055,52.51499938964844,51.032501220703125,51.49250030517578,133697600,AAPL
2018-11-08,49.4677963256836,52.122501373291016,52.52999877929688,51.6875,52.494998931884766,101450400,AAPL
2018-11-09,48.51398468017578,51.11750030517578,51.50249862670898,50.5625,51.38750076293945,137463200,AAPL
2018-11-12,46.070125579833984,48.54249954223633,49.962501525878906,48.4474983215332,49.75,204542000,AAPL
2018-11-13,45.60982894897461,48.057498931884766,49.29499816894531,47.86249923706055,47.907501220703125,187531600,AAPL
2018-11-14,44.32147979736328,46.70000076293945,48.619998931884766,46.48249816894531,48.47499847412109,243204000,AAPL
2018-11-15,45.41526794433594,47.852500915527344,47.99250030517578,46.72499847412109,47.09749984741211,185915200,AAPL
2018-11-16,45.91828536987305,48.38249969482422,48.74250030517578,47.3650016784668,47.625,147713200,AAPL
2018-11-19,44.09845352172852,46.46500015258789,47.67499923706055,46.247501373291016,47.5,167701200,AAPL
2018-11-20,41.99150848388672,44.244998931884766,45.36750030517578,43.87749862670898,44.59249877929688,271300800,AAPL
2018-11-21,41.944068908691406,44.19499969482422,45.067501068115234,44.13750076293945,44.932498931884766,124496800,AAPL
2018-11-23,40.87873077392578,43.0724983215332,44.150001525878906,43.025001525878906,43.73500061035156,94496000,AAPL
2018-11-26,41.43155670166016,43.65499877929688,43.73749923706055,42.56499862670898,43.560001373291016,179994000,AAPL
2018-11-27,41.34139251708984,43.560001373291016,43.692501068115234,42.720001220703125,42.87749862670898,165549600,AAPL
2018-11-28,42.931095123291016,45.23500061035156,45.3224983215332,43.73249816894531,44.182498931884766,184250000,AAPL
2018-11-29,42.60127639770508,44.88750076293945,45.70000076293945,44.42499923706055,45.665000915527344,167080000,AAPL
2018-11-30,42.37114334106445,44.64500045776367,45.08250045776367,44.25749969482422,45.0724983215332,158126000,AAPL
2018-12-03,43.851688385009766,46.20500183105469,46.23500061035156,45.3025016784668,46.1150016784668,163210000,AAPL
2018-12-04,41.92270278930664,44.17250061035156,45.59749984741211,44.067501068115234,45.23749923706055,165377200,AAPL
2018-12-06,41.45529174804688,43.68000030517578,43.69499969482422,42.60499954223633,42.93999862670898,172393600,AAPL
2018-12-07,39.97712326049805,42.122501373291016,43.622501373291016,42.07500076293945,43.372501373291016,169126400,AAPL
2018-12-10,40.240478515625,42.400001525878906,42.522499084472656,40.83250045776367,41.25,248104000,AAPL
2018-12-11,40.01034164428711,42.157501220703125,42.9474983215332,41.75,42.915000915527344,189126800,AAPL
2018-12-12,40.12184524536133,42.275001525878906,42.97999954223633,42.255001068115234,42.59999847412109,142510800,AAPL
2018-12-13,40.560794830322266,42.73749923706055,43.14250183105469,42.38750076293945,42.622501373291016,127594400,AAPL
2018-12-14,39.26295471191406,41.369998931884766,42.27000045776367,41.31999969482422,42.25,162814800,AAPL
2018-12-17,38.89754867553711,40.98500061035156,42.087501525878906,40.682498931884766,41.36249923706055,177151600,AAPL
2018-12-18,39.402931213378906,41.51750183105469,41.88249969482422,41.09749984741211,41.345001220703125,135366000,AAPL
2018-12-19,38.17388534545898,40.22249984741211,41.86249923706055,39.772499084472656,41.5,196189200,AAPL
2018-12-20,37.21058654785156,39.20750045776367,40.52750015258789,38.82500076293945,40.09999847412109,259092000,AAPL
2018-12-21,35.76326370239258,37.682498931884766,39.540000915527344,37.407501220703125,39.21500015258789,382978400,AAPL
2018-12-24,34.83790969848633,36.70750045776367,37.88750076293945,36.647499084472656,37.03749847412109,148676800,AAPL
2018-12-26,37.29125595092773,39.29249954223633,39.307498931884766,36.68000030517578,37.07500076293945,234330000,AAPL
2018-12-27,37.04924774169922,39.03749847412109,39.192501068115234,37.51750183105469,38.959999084472656,212468400,AAPL
2018-12-28,37.06821823120117,39.057498931884766,39.630001068115234,38.63750076293945,39.375,169165600,AAPL
2018-12-31,37.42649459838867,39.435001373291016,39.84000015258789,39.119998931884766,39.63249969482422,140014000,AAPL
2019-01-02,37.46920776367188,39.47999954223633,39.712501525878906,38.557498931884766,38.72249984741211,148158800,AAPL
2019-01-03,33.736995697021484,35.54750061035156,36.43000030517578,35.5,35.994998931884766,365248800,AAPL
2019-01-04,35.17720413208008,37.06499862670898,37.13750076293945,35.95000076293945,36.13249969482422,234428400,AAPL
2019-01-07,35.098907470703125,36.98249816894531,37.20750045776367,36.47499847412109,37.17499923706055,219111200,AAPL
